GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1400000US42071011803,42071011803,"Census Tract 118.03, Lancaster County, Pennsylvania",2782,113,2238,160,5,7,2233,160,1147,184,144,89,2015,172,1033,173,111,71,32,35,0,15,164,102,380,122
1400000US42071011804,42071011804,"Census Tract 118.04, Lancaster County, Pennsylvania",3180,87,2680,169,9,15,2671,169,1674,241,305,169,2313,190,942,175,96,58,12,17,15,24,136,103,364,125
1400000US42071011805,42071011805,"Census Tract 118.05, Lancaster County, Pennsylvania",895,80,643,81,22,24,621,82,447,73,65,32,518,84,150,65,37,29,0,10,0,10,105,66,147,79
1400000US42071011901,42071011901,"Census Tract 119.01, Lancaster County, Pennsylvania",2031,129,1914,128,0,15,1914,128,1439,140,81,62,1822,145,464,139,48,39,0,15,11,19,28,32,89,65
1400000US42071011902,42071011902,"Census Tract 119.02, Lancaster County, Pennsylvania",3216,126,2187,164,13,21,2174,163,1200,177,89,56,1933,176,908,183,133,69,39,37,0,15,305,130,724,175
1400000US42071012001,42071012001,"Census Tract 120.01, Lancaster County, Pennsylvania",2300,123,1902,145,16,25,1886,145,1182,157,74,57,1726,166,652,153,66,44,0,15,19,28,75,61,323,120
1400000US42071012002,42071012002,"Census Tract 120.02, Lancaster County, Pennsylvania",1619,92,1368,99,0,10,1368,99,842,108,99,57,1257,111,494,100,23,25,12,18,0,10,49,35,202,77
1400000US42071012102,42071012102,"Census Tract 121.02, Lancaster County, Pennsylvania",3037,129,2463,178,13,20,2450,178,1708,161,110,62,2293,203,727,169,118,73,0,15,0,15,124,114,450,145
1400000US42071012103,42071012103,"Census Tract 121.03, Lancaster County, Pennsylvania",1624,68,1277,94,12,18,1265,92,807,105,27,23,1178,104,448,107,56,29,10,15,0,10,52,33,295,80
1400000US42071012104,42071012104,"Census Tract 121.04, Lancaster County, Pennsylvania",2169,140,1802,157,14,22,1788,159,1205,163,141,90,1621,147,570,127,67,43,13,21,0,15,113,103,254,116
1400000US42071012200,42071012200,"Census Tract 122, Lancaster County, Pennsylvania",2951,104,2237,159,0,15,2237,159,1354,173,70,49,2137,168,842,158,51,43,0,15,0,15,57,49,657,163
1400000US42071012301,42071012301,"Census Tract 123.01, Lancaster County, Pennsylvania",1405,62,1062,91,15,17,1047,90,622,109,39,27,993,94,410,98,28,22,8,12,0,10,51,44,292,98
1400000US42071012302,42071012302,"Census Tract 123.02, Lancaster County, Pennsylvania",1394,59,986,96,22,23,964,94,578,102,51,38,913,96,379,99,21,19,0,10,0,10,81,54,327,70
1400000US42071012402,42071012402,"Census Tract 124.02, Lancaster County, Pennsylvania",1620,129,1328,143,7,11,1321,144,676,137,105,62,1209,136,637,115,34,26,0,10,0,10,58,37,234,78
1400000US42071012403,42071012403,"Census Tract 124.03, Lancaster County, Pennsylvania",1833,107,1442,112,32,28,1410,115,816,108,56,36,1339,118,574,108,64,53,0,10,10,15,24,31,367,93
1400000US42071012404,42071012404,"Census Tract 124.04, Lancaster County, Pennsylvania",1903,97,1452,110,16,19,1436,110,868,117,105,50,1294,116,545,128,62,43,0,15,8,13,18,18,433,89
1400000US42071012501,42071012501,"Census Tract 125.01, Lancaster County, Pennsylvania",2780,133,2156,150,37,34,2119,148,1350,169,86,47,1968,146,732,161,30,29,24,28,0,15,54,34,570,130
1400000US42071012502,42071012502,"Census Tract 125.02, Lancaster County, Pennsylvania",1756,133,1290,153,30,29,1260,151,565,125,57,32,1156,152,603,132,29,28,11,18,20,22,47,34,419,117
1400000US42071012601,42071012601,"Census Tract 126.01, Lancaster County, Pennsylvania",2626,137,1933,178,21,36,1912,177,1189,190,97,73,1787,184,694,172,44,41,0,15,0,15,46,40,647,156
1400000US42071012602,42071012602,"Census Tract 126.02, Lancaster County, Pennsylvania",1462,81,883,135,27,30,856,131,566,101,87,42,739,127,281,79,49,45,9,15,0,10,17,18,562,131
1400000US42071012700,42071012700,"Census Tract 127, Lancaster County, Pennsylvania",2480,158,1560,202,27,32,1533,200,941,161,206,115,1211,195,486,133,145,84,53,50,0,15,129,91,791,174
1400000US42071012800,42071012800,"Census Tract 128, Lancaster County, Pennsylvania",2226,137,1793,155,38,35,1755,159,1025,173,178,104,1451,187,662,161,193,99,51,46,0,15,19,23,414,119
1400000US42071012900,42071012900,"Census Tract 129, Lancaster County, Pennsylvania",2363,214,1261,176,13,21,1248,172,678,150,48,48,1129,172,497,130,76,59,32,36,0,15,112,65,990,197
1400000US42071013000,42071013000,"Census Tract 130, Lancaster County, Pennsylvania",2680,169,1775,228,43,37,1732,226,883,184,89,56,1630,227,849,188,0,15,0,15,0,15,56,69,849,157
1400000US42071013101,42071013101,"Census Tract 131.01, Lancaster County, Pennsylvania",1744,95,1213,121,0,15,1213,121,630,129,110,55,1082,116,530,114,40,32,10,15,0,15,68,52,463,95
1400000US42071013102,42071013102,"Census Tract 131.02, Lancaster County, Pennsylvania",1253,64,911,99,13,18,898,102,512,101,32,29,803,98,344,93,91,58,32,29,0,10,55,54,287,66
1400000US42071013202,42071013202,"Census Tract 132.02, Lancaster County, Pennsylvania",2324,119,1900,196,0,15,1900,196,963,187,212,106,1631,187,867,209,104,69,57,53,0,15,117,105,307,131
1400000US42071013203,42071013203,"Census Tract 132.03, Lancaster County, Pennsylvania",1991,120,1534,160,9,16,1525,159,849,138,72,51,1419,158,631,148,66,46,16,18,0,15,90,115,367,121
1400000US42071013204,42071013204,"Census Tract 132.04, Lancaster County, Pennsylvania",2502,200,2008,246,11,18,1997,246,988,183,85,51,1744,202,853,177,190,171,156,166,0,15,49,52,445,167
1400000US42071013301,42071013301,"Census Tract 133.01, Lancaster County, Pennsylvania",1687,75,1461,91,0,10,1461,91,795,107,117,67,1317,125,647,115,18,21,0,10,0,10,56,37,170,70
1400000US42071013303,42071013303,"Census Tract 133.03, Lancaster County, Pennsylvania",1962,128,1483,162,0,10,1483,162,694,148,76,59,1407,169,759,160,59,48,0,10,0,10,148,83,331,123
1400000US42071013304,42071013304,"Census Tract 133.04, Lancaster County, Pennsylvania",3042,162,2388,184,26,30,2362,182,1327,189,35,42,2240,193,915,182,79,50,12,20,15,24,164,85,490,156
1400000US42071013400,42071013400,"Census Tract 134, Lancaster County, Pennsylvania",1019,67,790,90,12,17,778,88,422,100,37,27,719,92,340,101,51,32,0,10,0,10,39,46,190,73
1400000US42071013501,42071013501,"Census Tract 135.01, Lancaster County, Pennsylvania",3939,212,3313,234,0,16,3313,234,1834,249,207,124,2921,265,1301,237,198,81,61,63,0,16,204,128,422,163
1400000US42071013502,42071013502,"Census Tract 135.02, Lancaster County, Pennsylvania",2029,111,1560,134,11,17,1549,135,895,152,175,91,1356,150,639,144,13,22,0,10,8,13,39,27,430,112
1400000US42071013503,42071013503,"Census Tract 135.03, Lancaster County, Pennsylvania",1032,62,957,67,0,10,957,67,632,85,50,46,890,87,317,70,54,39,8,12,0,10,10,15,65,35
1400000US42071013601,42071013601,"Census Tract 136.01, Lancaster County, Pennsylvania",713,87,565,91,19,17,546,88,321,70,54,52,475,79,219,61,23,21,0,10,6,9,0,10,148,48
1400000US42071013602,42071013602,"Census Tract 136.02, Lancaster County, Pennsylvania",2136,137,1648,173,22,35,1626,177,917,164,111,64,1465,177,678,150,100,55,15,24,0,15,234,155,254,98
1400000US42071013701,42071013701,"Census Tract 137.01, Lancaster County, Pennsylvania",2013,105,1551,135,10,17,1541,133,924,150,139,89,1300,147,543,158,50,18,43,14,16,25,82,80,380,134
1400000US42071013702,42071013702,"Census Tract 137.02, Lancaster County, Pennsylvania",3850,162,3146,260,31,35,3115,254,1604,221,164,89,2842,285,1443,250,156,105,41,47,0,15,171,147,533,169
1400000US42071013800,42071013800,"Census Tract 138, Lancaster County, Pennsylvania",1447,104,1097,96,44,30,1053,105,644,114,123,63,836,108,377,89,69,30,21,19,0,10,76,49,274,90
1400000US42071013901,42071013901,"Census Tract 139.01, Lancaster County, Pennsylvania",1790,101,1498,103,23,22,1475,105,854,135,149,78,1247,123,567,132,66,32,35,24,0,10,8,12,284,97
1400000US42071013902,42071013902,"Census Tract 139.02, Lancaster County, Pennsylvania",1565,87,1173,83,9,13,1164,84,630,106,90,46,1020,91,506,94,56,35,10,16,8,13,98,64,294,82
1400000US42071014000,42071014000,"Census Tract 140, Lancaster County, Pennsylvania",2309,150,1797,190,90,61,1707,187,996,154,75,30,1607,182,683,142,53,38,4,6,0,15,58,44,454,96
1400000US42071014101,42071014101,"Census Tract 141.01, Lancaster County, Pennsylvania",1739,111,927,140,7,12,920,138,437,111,88,65,794,122,464,133,33,26,8,12,11,17,74,68,738,121
1400000US42071014102,42071014102,"Census Tract 141.02, Lancaster County, Pennsylvania",1666,121,1018,150,41,30,977,145,536,121,86,53,865,137,434,110,16,18,7,11,0,15,157,69,491,91
1400000US42071014201,42071014201,"Census Tract 142.01, Lancaster County, Pennsylvania",1542,77,856,111,41,46,815,108,531,97,103,50,696,91,276,64,8,12,8,12,0,15,18,18,668,97
1400000US42071014202,42071014202,"Census Tract 142.02, Lancaster County, Pennsylvania",1736,115,1062,123,9,13,1053,122,529,95,48,34,942,119,500,99,64,32,13,20,0,15,84,59,590,116
1400000US42071014300,42071014300,"Census Tract 143, Lancaster County, Pennsylvania",2164,118,1200,111,33,24,1167,105,571,89,75,33,1054,90,551,71,69,31,15,12,0,15,116,43,848,86
1400000US42071014401,42071014401,"Census Tract 144.01, Lancaster County, Pennsylvania",2872,242,2119,302,57,72,2062,314,1103,227,216,140,1721,317,763,220,172,136,107,115,0,15,82,56,671,197
1400000US42071014402,42071014402,"Census Tract 144.02, Lancaster County, Pennsylvania",1568,82,1149,76,13,11,1136,77,508,74,73,30,1014,73,547,76,84,33,30,20,0,10,18,12,401,65
1400000US42071014501,42071014501,"Census Tract 145.01, Lancaster County, Pennsylvania",1939,82,1571,102,63,44,1508,113,713,134,120,69,1354,137,760,135,47,35,0,15,0,15,66,41,302,90
1400000US42071014502,42071014502,"Census Tract 145.02, Lancaster County, Pennsylvania",1817,95,1223,96,37,26,1186,91,577,75,100,43,999,95,575,92,90,40,17,14,0,15,105,43,489,81
1400000US42071014601,42071014601,"Census Tract 146.01, Lancaster County, Pennsylvania",1291,100,898,117,22,20,876,114,544,104,63,37,789,115,281,85,39,30,6,9,0,10,82,50,311,89
1400000US42071014602,42071014602,"Census Tract 146.02, Lancaster County, Pennsylvania",2533,138,1626,197,103,88,1523,200,705,153,77,55,1400,181,768,188,71,46,28,28,5,8,32,31,875,169
1400000US42071014700,42071014700,"Census Tract 147, Lancaster County, Pennsylvania",1356,95,792,121,0,10,792,121,564,114,135,72,600,120,206,87,86,66,15,24,0,10,140,80,424,103
1400000US42073000100,42073000100,"Census Tract 1, Lawrence County, Pennsylvania",1852,136,1563,133,49,30,1514,134,831,122,99,49,1366,134,670,104,79,41,13,15,0,10,53,40,236,76
1400000US42073000200,42073000200,"Census Tract 2, Lawrence County, Pennsylvania",913,73,548,73,23,18,525,72,297,75,66,39,446,74,222,69,31,20,6,9,0,10,25,31,340,83
1400000US42073000300,42073000300,"Census Tract 3, Lawrence County, Pennsylvania",1670,146,1108,124,7,11,1101,123,568,129,95,70,987,128,514,123,23,22,0,10,0,10,42,32,520,132
1400000US42073000400,42073000400,"Census Tract 4, Lawrence County, Pennsylvania",977,112,501,99,0,10,501,99,241,70,58,46,394,89,213,72,47,55,42,55,0,10,32,23,444,105
1400000US42073000600,42073000600,"Census Tract 6, Lawrence County, Pennsylvania",379,49,239,39,0,10,239,39,150,41,26,23,206,38,74,38,7,10,0,10,0,10,7,10,133,42
1400000US42073000700,42073000700,"Census Tract 7, Lawrence County, Pennsylvania",702,80,376,74,5,8,371,73,193,49,22,17,340,72,163,51,25,19,0,10,0,10,24,20,302,68
1400000US42073000800,42073000800,"Census Tract 8, Lawrence County, Pennsylvania",1828,130,1305,132,19,21,1286,131,673,123,199,91,1062,136,596,128,19,28,9,14,8,13,26,25,497,122
1400000US42073000900,42073000900,"Census Tract 9, Lawrence County, Pennsylvania",861,83,461,70,19,17,442,67,229,55,68,38,332,73,189,61,52,43,16,24,0,10,45,36,355,80
1400000US42073001000,42073001000,"Census Tract 10, Lawrence County, Pennsylvania",720,71,486,64,24,18,462,65,288,69,59,37,377,67,159,54,36,25,15,17,0,10,18,15,216,67
1400000US42073010100,42073010100,"Census Tract 101, Lawrence County, Pennsylvania",1450,73,1096,66,27,12,1069,66,561,58,89,39,934,71,448,61,68,27,9,8,0,10,43,19,311,58
1400000US42073010201,42073010201,"Census Tract 102.01, Lawrence County, Pennsylvania",1558,78,1267,92,0,10,1267,92,652,101,48,42,1193,105,591,125,45,31,15,16,0,10,30,25,261,71
1400000US42073010202,42073010202,"Census Tract 102.02, Lawrence County, Pennsylvania",1911,95,1401,121,38,28,1363,119,670,100,112,51,1225,112,671,91,37,19,12,12,0,15,53,30,457,90
1400000US42073010300,42073010300,"Census Tract 103, Lawrence County, Pennsylvania",560,40,475,39,0,10,475,39,316,43,30,18,421,41,142,35,33,14,15,10,0,10,10,9,75,24
1400000US42073010400,42073010400,"Census Tract 104, Lawrence County, Pennsylvania",1362,84,932,103,27,26,905,101,471,112,50,40,798,101,410,102,24,27,24,27,0,10,38,34,392,97
1400000US42073010500,42073010500,"Census Tract 105, Lawrence County, Pennsylvania",1111,71,878,70,20,33,858,71,442,90,65,41,765,78,416,87,29,39,0,10,0,10,24,23,209,81
1400000US42073010600,42073010600,"Census Tract 106, Lawrence County, Pennsylvania",1089,73,691,115,0,10,691,115,380,105,56,33,635,117,290,89,12,16,0,10,0,10,33,30,365,99
1400000US42073010700,42073010700,"Census Tract 107, Lawrence County, Pennsylvania",1066,73,845,82,0,10,845,82,414,108,89,51,708,103,365,109,42,42,25,37,10,16,39,43,182,76
1400000US42073010800,42073010800,"Census Tract 108, Lawrence County, Pennsylvania",2553,100,2009,168,52,47,1957,173,1153,187,173,104,1732,177,754,159,94,58,22,25,0,15,29,33,515,161
1400000US42073010900,42073010900,"Census Tract 109, Lawrence County, Pennsylvania",1306,98,961,89,57,48,904,101,493,84,58,50,788,113,359,90,63,46,38,39,0,10,98,52,247,93
1400000US42073011000,42073011000,"Census Tract 110, Lawrence County, Pennsylvania",2179,158,1494,191,24,29,1470,191,776,156,99,66,1288,177,611,170,105,84,70,72,13,22,79,56,606,142
1400000US42073011100,42073011100,"Census Tract 111, Lawrence County, Pennsylvania",1672,132,1241,109,11,11,1230,110,635,97,71,29,1122,109,546,89,65,36,26,22,0,10,37,41,394,89
1400000US42073011200,42073011200,"Census Tract 112, Lawrence County, Pennsylvania",1034,70,766,75,2,3,764,75,389,68,25,23,654,73,337,71,60,35,7,8,0,10,21,17,247,66
1400000US42073011300,42073011300,"Census Tract 113, Lawrence County, Pennsylvania",1692,109,1350,103,40,27,1310,101,803,107,132,67,1090,115,473,105,81,34,14,12,0,10,59,33,283,75
1400000US42073011400,42073011400,"Census Tract 114, Lawrence County, Pennsylvania",865,51,635,45,0,10,635,45,353,42,83,34,529,51,261,46,27,14,10,8,3,5,38,18,192,40
1400000US42073011500,42073011500,"Census Tract 115, Lawrence County, Pennsylvania",1747,87,1299,86,18,13,1281,87,601,73,71,29,1123,86,619,80,88,42,46,30,0,10,46,22,402,59
1400000US42073011600,42073011600,"Census Tract 116, Lawrence County, Pennsylvania",1726,102,1267,130,17,18,1250,129,658,131,84,50,1138,136,517,105,24,24,9,14,8,13,29,30,430,107
1400000US42073011700,42073011700,"Census Tract 117, Lawrence County, Pennsylvania",834,54,678,55,10,9,668,56,343,59,42,26,619,52,320,49,14,10,0,10,0,10,44,34,112,25
1400000US42073011800,42073011800,"Census Tract 118, Lawrence County, Pennsylvania",1125,101,734,96,12,18,722,98,351,87,79,58,633,89,371,99,0,10,0,10,0,10,57,46,334,106
1400000US42075000100,42075000100,"Census Tract 1, Lebanon County, Pennsylvania",1840,181,1101,205,0,10,1101,205,732,203,192,121,909,177,369,149,34,41,0,10,0,10,77,63,662,191
1400000US42075000200,42075000200,"Census Tract 2, Lebanon County, Pennsylvania",1951,147,1399,166,0,10,1399,166,779,159,176,117,1223,174,608,150,47,52,0,10,0,10,115,76,437,143
1400000US42075000300,42075000300,"Census Tract 3, Lebanon County, Pennsylvania",1496,140,872,142,0,10,872,142,468,120,126,75,681,141,374,118,90,67,21,32,9,15,67,72,557,139
1400000US42075000401,42075000401,"Census Tract 4.01, Lebanon County, Pennsylvania",1661,136,988,156,6,11,982,155,584,166,123,86,774,154,348,122,133,84,42,55,0,15,55,63,618,148
1400000US42075000402,42075000402,"Census Tract 4.02, Lebanon County, Pennsylvania",1314,99,881,134,8,14,873,133,555,136,75,52,791,134,304,103,47,48,0,10,0,10,81,68,352,109
1400000US42075000500,42075000500,"Census Tract 5, Lebanon County, Pennsylvania",1510,105,1152,124,0,10,1152,124,758,147,75,51,1044,124,385,110,50,47,0,10,0,10,44,43,314,97
1400000US42075002000,42075002000,"Census Tract 20, Lebanon County, Pennsylvania",1217,75,905,85,10,15,895,87,525,88,79,50,738,85,327,75,64,35,35,27,8,12,37,36,275,78
1400000US42075002100,42075002100,"Census Tract 21, Lebanon County, Pennsylvania",1922,106,1372,97,15,13,1357,95,962,116,182,70,1083,101,349,100,108,62,21,16,0,15,67,52,483,100
1400000US42075002200,42075002200,"Census Tract 22, Lebanon County, Pennsylvania",2472,219,1975,167,26,28,1949,160,1074,179,55,36,1746,197,862,168,237,122,3,5,0,15,86,63,411,135
1400000US42075002300,42075002300,"Census Tract 23, Lebanon County, Pennsylvania",1167,87,897,79,0,10,897,79,472,64,132,48,695,83,355,70,108,47,32,19,0,10,26,17,244,72
1400000US42075002400,42075002400,"Census Tract 24, Lebanon County, Pennsylvania",895,73,673,71,2,4,671,72,404,78,72,40,570,70,264,59,47,26,0,10,0,10,55,29,167,51
1400000US42075002500,42075002500,"Census Tract 25, Lebanon County, Pennsylvania",1504,143,1188,134,9,14,1179,133,711,94,129,70,1040,140,429,109,82,63,0,10,0,10,17,20,299,78
1400000US42075002600,42075002600,"Census Tract 26, Lebanon County, Pennsylvania",934,48,748,66,0,10,748,66,407,63,66,38,667,68,323,60,35,25,6,9,0,10,34,31,152,44
1400000US42075002701,42075002701,"Census Tract 27.01, Lebanon County, Pennsylvania",2252,113,1910,150,0,15,1910,150,956,145,106,79,1780,174,916,146,29,32,0,15,0,15,16,26,326,104
1400000US42075002702,42075002702,"Census Tract 27.02, Lebanon County, Pennsylvania",2312,175,1726,162,0,15,1726,162,1007,170,93,78,1510,195,614,157,101,95,15,24,33,37,26,40,560,178
1400000US42075002800,42075002800,"Census Tract 28, Lebanon County, Pennsylvania",3279,152,2412,219,42,40,2370,212,1469,211,260,94,2052,225,844,169,55,50,17,27,13,20,61,56,806,195
1400000US42075002900,42075002900,"Census Tract 29, Lebanon County, Pennsylvania",1217,98,936,105,0,10,936,105,458,104,89,59,819,104,470,107,37,46,8,13,0,10,68,53,213,63
1400000US42075003000,42075003000,"Census Tract 30, Lebanon County, Pennsylvania",1983,144,1541,152,0,15,1541,152,979,136,133,62,1305,182,508,131,75,63,2,5,11,17,12,9,430,132
1400000US42075003100,42075003100,"Census Tract 31, Lebanon County, Pennsylvania",1447,88,887,119,21,20,866,115,520,121,103,51,716,117,310,83,47,41,36,38,0,10,125,81,435,112
1400000US42075003200,42075003200,"Census Tract 32, Lebanon County, Pennsylvania",1784,103,1392,114,0,10,1392,114,867,111,37,34,1267,117,444,106,87,40,44,31,19,22,44,35,348,93
1400000US42075003300,42075003300,"Census Tract 33, Lebanon County, Pennsylvania",734,55,640,56,5,7,635,57,334,63,61,45,564,54,296,53,12,15,0,10,0,10,3,5,91,33
1400000US42075003400,42075003400,"Census Tract 34, Lebanon County, Pennsylvania",1001,68,833,78,6,10,827,78,468,87,9,14,818,79,335,72,8,14,0,10,0,10,19,23,149,55
1400000US42075003500,42075003500,"Census Tract 35, Lebanon County, Pennsylvania",1931,146,1578,134,8,12,1570,137,875,133,56,52,1514,133,648,147,78,50,0,15,0,15,29,22,324,104
1400000US42075003600,42075003600,"Census Tract 36, Lebanon County, Pennsylvania",1393,84,1156,99,11,16,1145,99,769,99,118,64,1021,109,357,86,45,22,6,7,0,10,79,35,158,53
1400000US42075003700,42075003700,"Census Tract 37, Lebanon County, Pennsylvania",1080,66,850,62,14,13,836,62,491,65,52,34,765,60,322,57,17,14,4,6,0,10,32,16,198,47
1400000US42075003800,42075003800,"Census Tract 38, Lebanon County, Pennsylvania",3480,124,2826,155,69,45,2757,150,1612,186,62,46,2632,152,1113,191,79,64,32,36,0,15,76,85,578,156
